1   6.45   17.81666667
2   6.466666667   17.81666667
3   6.466666667   17.81666667
4   6.483333333   17.81666667
5   6.5   17.81666667
6   6.516666667   17.81666667
7   6.533333333   17.81666667
8   6.55   17.81666667
9   6.55   17.81666667
10   6.566666667   17.81666667
11   6.583333333   17.81666667
12   6.6   17.81666667
13   6.616666667   17.81666667
14   6.633333333   17.81666667
15   6.65   17.8
16   6.666666667   17.8
17   6.683333333   17.8
18   6.7   17.78333333
19   6.716666667   17.78333333
20   6.733333333   17.78333333
21   6.75   17.76666667
22   6.766666667   17.76666667
23   6.783333333   17.75
24   6.8   17.73333333
25   6.816666667   17.73333333
26   6.833333333   17.71666667
27   6.85   17.71666667
28   6.866666667   17.7
29   6.883333333   17.68333333
30   6.9   17.68333333
31   6.916666667   17.66666667
32   6.933333333   17.65
33   6.95   17.63333333
34   6.966666667   17.61666667
35   6.983333333   17.6
36   7   17.58333333
37   7.016666667   17.58333333
38   7.033333333   17.56666667
39   7.066666667   17.55
40   7.083333333   17.53333333
41   7.1   17.51666667
42   7.116666667   17.48333333
43   7.133333333   17.46666667
44   7.15   17.45
45   7.166666667   17.43333333
46   7.183333333   17.41666667
47   7.2   17.4
48   7.216666667   17.36666667
49   7.233333333   17.35
50   7.25   17.33333333
51   7.266666667   17.31666667
52   7.283333333   17.28333333
53   7.3   17.26666667
54   7.333333333   17.25
55   7.35   17.21666667
56   7.366666667   17.2
57   7.383333333   17.16666667
58   7.4   17.15
59   7.416666667   17.13333333
60   7.433333333   17.1
61   7.45   17.08333333
62   7.466666667   17.05
63   7.483333333   17.03333333
64   7.5   17
65   7.516666667   16.96666667
66   7.55   16.95
67   7.566666667   16.91666667
68   7.583333333   16.9
69   7.6   16.86666667
70   7.616666667   16.83333333
71   7.633333333   16.81666667
72   7.65   16.78333333
73   7.666666667   16.75
74   7.683333333   16.73333333
75   7.716666667   16.7
76   7.733333333   16.66666667
77   7.75   16.65
78   7.766666667   16.61666667
79   7.783333333   16.58333333
80   7.8   16.55
81   7.816666667   16.53333333
82   7.85   16.5
83   7.866666667   16.46666667
84   7.883333333   16.43333333
85   7.9   16.4
86   7.916666667   16.38333333
87   7.95   16.35
88   7.966666667   16.31666667
89   7.983333333   16.28333333
90   8   16.25
91   8.033333333   16.21666667
92   8.05   16.2
93   8.066666667   16.16666667
94   8.083333333   16.13333333
95   8.116666667   16.1
96   8.133333333   16.06666667
97   8.15   16.03333333
98   8.166666667   16
99   8.2   15.98333333
100   8.216666667   15.95
101   8.233333333   15.91666667
102   8.266666667   15.88333333
103   8.283333333   15.85
104   8.3   15.81666667
105   8.333333333   15.8
106   8.35   15.76666667
107   8.383333333   15.73333333
108   8.4   15.7
109   8.416666667   15.66666667
110   8.45   15.63333333
111   8.466666667   15.61666667
112   8.5   15.58333333
113   8.516666667   15.55
114   8.55   15.51666667
115   8.566666667   15.48333333
116   8.583333333   15.46666667
117   8.616666667   15.43333333
118   8.633333333   15.4
119   8.666666667   15.36666667
120   8.683333333   15.35
121   8.716666667   15.31666667
122   8.733333333   15.28333333
123   8.766666667   15.25
124   8.783333333   15.23333333
125   8.816666667   15.2
126   8.833333333   15.18333333
127   8.866666667   15.15
128   8.883333333   15.11666667
129   8.916666667   15.1
130   8.933333333   15.06666667
131   8.966666667   15.05
132   8.983333333   15.01666667
133   9.016666667   15
134   9.033333333   14.96666667
135   9.066666667   14.95
136   9.083333333   14.91666667
137   9.116666667   14.9
138   9.133333333   14.88333333
139   9.15   14.85
140   9.183333333   14.83333333
141   9.2   14.81666667
142   9.233333333   14.8
143   9.25   14.76666667
144   9.266666667   14.75
145   9.3   14.73333333
146   9.316666667   14.71666667
147   9.333333333   14.7
148   9.366666667   14.68333333
149   9.383333333   14.66666667
150   9.4   14.65
151   9.416666667   14.63333333
152   9.433333333   14.63333333
153   9.45   14.61666667
154   9.466666667   14.6
155   9.483333333   14.58333333
156   9.5   14.58333333
157   9.516666667   14.56666667
158   9.533333333   14.56666667
159   9.55   14.55
160   9.566666667   14.55
161   9.583333333   14.53333333
162   9.6   14.53333333
163   9.6   14.53333333
164   9.616666667   14.53333333
165   9.616666667   14.51666667
166   9.633333333   14.51666667
167   9.633333333   14.51666667
168   9.65   14.51666667
169   9.65   14.51666667
170   9.666666667   14.53333333
171   9.666666667   14.53333333
172   9.666666667   14.53333333
173   9.666666667   14.53333333
174   9.666666667   14.55
175   9.666666667   14.55
176   9.666666667   14.56666667
177   9.666666667   14.56666667
178   9.666666667   14.58333333
179   9.666666667   14.58333333
180   9.666666667   14.6
181   9.65   14.61666667
182   9.65   14.61666667
183   9.65   14.63333333
184   9.633333333   14.65
185   9.633333333   14.66666667
186   9.616666667   14.68333333
187   9.6   14.7
188   9.6   14.71666667
189   9.583333333   14.73333333
190   9.566666667   14.75
191   9.566666667   14.76666667
192   9.55   14.78333333
193   9.533333333   14.8
194   9.516666667   14.81666667
195   9.5   14.85
196   9.483333333   14.86666667
197   9.466666667   14.88333333
198   9.45   14.9
199   9.416666667   14.93333333
200   9.4   14.95
201   9.383333333   14.96666667
202   9.366666667   15
203   9.333333333   15.01666667
204   9.316666667   15.03333333
205   9.3   15.06666667
206   9.266666667   15.08333333
207   9.25   15.1
208   9.233333333   15.13333333
209   9.2   15.15
210   9.183333333   15.18333333
211   9.15   15.2
212   9.133333333   15.23333333
213   9.1   15.25
214   9.066666667   15.26666667
215   9.05   15.3
216   9.016666667   15.31666667
217   9   15.35
218   8.966666667   15.36666667
219   8.933333333   15.4
220   8.916666667   15.41666667
221   8.883333333   15.45
222   8.85   15.46666667
223   8.816666667   15.48333333
224   8.8   15.51666667
225   8.766666667   15.53333333
226   8.733333333   15.56666667
227   8.7   15.58333333
228   8.666666667   15.6
229   8.65   15.63333333
230   8.616666667   15.65
231   8.583333333   15.68333333
232   8.55   15.7
233   8.516666667   15.71666667
234   8.483333333   15.75
235   8.466666667   15.76666667
236   8.433333333   15.78333333
237   8.4   15.81666667
238   8.366666667   15.83333333
239   8.333333333   15.85
240   8.3   15.86666667
241   8.266666667   15.9
242   8.233333333   15.91666667
243   8.216666667   15.93333333
244   8.183333333   15.96666667
245   8.15   15.98333333
246   8.116666667   16
247   8.083333333   16.01666667
248   8.05   16.03333333
249   8.016666667   16.06666667
250   7.983333333   16.08333333
251   7.966666667   16.1
252   7.933333333   16.11666667
253   7.9   16.13333333
254   7.866666667   16.15
255   7.833333333   16.18333333
256   7.8   16.2
257   7.766666667   16.21666667
258   7.75   16.23333333
259   7.716666667   16.25
260   7.683333333   16.26666667
261   7.65   16.28333333
262   7.616666667   16.3
263   7.583333333   16.33333333
264   7.566666667   16.35
265   7.533333333   16.36666667
266   7.5   16.38333333
267   7.466666667   16.4
268   7.45   16.41666667
269   7.416666667   16.43333333
270   7.383333333   16.45
271   7.35   16.46666667
272   7.333333333   16.48333333
273   7.3   16.5
274   7.266666667   16.51666667
275   7.25   16.53333333
276   7.216666667   16.55
277   7.183333333   16.56666667
278   7.166666667   16.58333333
279   7.133333333   16.6
280   7.116666667   16.61666667
281   7.083333333   16.63333333
282   7.05   16.65
283   7.033333333   16.66666667
284   7   16.68333333
285   6.983333333   16.7
286   6.95   16.71666667
287   6.933333333   16.73333333
288   6.9   16.75
289   6.883333333   16.78333333
290   6.866666667   16.8
291   6.833333333   16.81666667
292   6.816666667   16.83333333
293   6.8   16.85
294   6.766666667   16.86666667
295   6.75   16.88333333
296   6.733333333   16.9
297   6.7   16.91666667
298   6.683333333   16.93333333
299   6.666666667   16.95
300   6.65   16.96666667
301   6.633333333   16.98333333
302   6.6   17
303   6.583333333   17.01666667
304   6.566666667   17.03333333
305   6.55   17.05
306   6.533333333   17.06666667
307   6.516666667   17.08333333
308   6.5   17.1
309   6.483333333   17.11666667
310   6.466666667   17.13333333
311   6.45   17.15
312   6.45   17.16666667
313   6.433333333   17.18333333
314   6.416666667   17.2
315   6.4   17.21666667
316   6.4   17.23333333
317   6.383333333   17.25
318   6.366666667   17.25
319   6.35   17.26666667
320   6.35   17.28333333
321   6.333333333   17.3
322   6.333333333   17.31666667
323   6.316666667   17.33333333
324   6.316666667   17.35
325   6.3   17.36666667
326   6.3   17.38333333
327   6.283333333   17.4
328   6.283333333   17.41666667
329   6.283333333   17.43333333
330   6.283333333   17.45
331   6.266666667   17.46666667
332   6.266666667   17.48333333
333   6.266666667   17.5
334   6.266666667   17.5
335   6.266666667   17.51666667
336   6.25   17.53333333
337   6.25   17.55
338   6.25   17.56666667
339   6.25   17.58333333
340   6.25   17.6
341   6.266666667   17.6
342   6.266666667   17.61666667
343   6.266666667   17.63333333
344   6.266666667   17.65
345   6.266666667   17.65
346   6.266666667   17.66666667
347   6.283333333   17.68333333
348   6.283333333   17.68333333
349   6.283333333   17.7
350   6.3   17.71666667
351   6.3   17.71666667
352   6.3   17.73333333
353   6.316666667   17.73333333
354   6.316666667   17.75
355   6.333333333   17.75
356   6.333333333   17.76666667
357   6.35   17.76666667
358   6.35   17.78333333
359   6.366666667   17.78333333
360   6.383333333   17.78333333
361   6.383333333   17.8
362   6.4   17.8
363   6.416666667   17.8
364   6.416666667   17.81666667
365   6.433333333   17.81666667

